kifejezes;idopont_utc;ertek;letoltve_utc;forras;geo
ponthatárok 2026;2026-07-22T19:52:00+00:00;10;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:00:00+00:00;9;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:08:00+00:00;7;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:24:00+00:00;10;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T20:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T21:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T21:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T21:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T21:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T21:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T21:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T21:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T22:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T23:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T23:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T23:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T23:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T23:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T23:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-22T23:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T00:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T01:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T01:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T01:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T01:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T01:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T01:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T01:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T02:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T03:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T03:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T03:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T03:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T03:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T03:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T03:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:48:00+00:00;24;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T04:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T05:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T05:12:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T05:20:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T05:28:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T05:36:00+00:00;15;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T05:44:00+00:00;15;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T05:52:00+00:00;16;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:00:00+00:00;23;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:08:00+00:00;14;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:16:00+00:00;15;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:24:00+00:00;15;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:32:00+00:00;19;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:40:00+00:00;18;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:48:00+00:00;11;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T06:56:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T07:04:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T07:12:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T07:20:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T07:28:00+00:00;15;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T07:36:00+00:00;16;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T07:44:00+00:00;9;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T07:52:00+00:00;11;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:00:00+00:00;16;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:08:00+00:00;16;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:16:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:24:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:32:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:40:00+00:00;14;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:48:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T08:56:00+00:00;8;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T09:04:00+00:00;14;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T09:12:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T09:20:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T09:28:00+00:00;8;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T09:36:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T09:44:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T09:52:00+00:00;10;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:00:00+00:00;21;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:08:00+00:00;14;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:16:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:24:00+00:00;15;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:32:00+00:00;10;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:40:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:48:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T10:56:00+00:00;16;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T11:04:00+00:00;16;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T11:12:00+00:00;15;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T11:20:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T11:28:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T11:36:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T11:44:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T11:52:00+00:00;11;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:00:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:08:00+00:00;14;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:16:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:24:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:32:00+00:00;11;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:40:00+00:00;13;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:48:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T12:56:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T13:04:00+00:00;14;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T13:12:00+00:00;22;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T13:20:00+00:00;12;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T13:28:00+00:00;10;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T13:36:00+00:00;11;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T13:44:00+00:00;16;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T13:52:00+00:00;21;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:00:00+00:00;17;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:08:00+00:00;10;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:16:00+00:00;18;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:24:00+00:00;22;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:32:00+00:00;28;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:40:00+00:00;24;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:48:00+00:00;25;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T14:56:00+00:00;23;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T15:04:00+00:00;18;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T15:12:00+00:00;21;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T15:20:00+00:00;24;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T15:28:00+00:00;30;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T15:36:00+00:00;28;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T15:44:00+00:00;41;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T15:52:00+00:00;35;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:00:00+00:00;37;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:08:00+00:00;41;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:16:00+00:00;37;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:24:00+00:00;44;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:32:00+00:00;51;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:40:00+00:00;54;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:48:00+00:00;46;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T16:56:00+00:00;64;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T17:04:00+00:00;73;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T17:12:00+00:00;64;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T17:20:00+00:00;70;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T17:28:00+00:00;90;2026-07-23T17:45:50+00:00;interest_over_time;HU
ponthatárok 2026;2026-07-23T17:36:00+00:00;100;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T17:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T17:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T18:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T19:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T19:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T19:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T19:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T19:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T19:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T19:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T20:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T21:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T21:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T21:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T21:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T21:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T21:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T21:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T22:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T23:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T23:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T23:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T23:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T23:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T23:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-22T23:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T00:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T01:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T01:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T01:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T01:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T01:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T01:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T01:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T02:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T03:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T03:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T03:20:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T03:28:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T03:36:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T03:44:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T03:52:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:00:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:08:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:16:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:24:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:32:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:40:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:48:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T04:56:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T05:04:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T05:12:00+00:00;0;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T05:20:00+00:00;68;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T05:28:00+00:00;100;2026-07-23T17:45:50+00:00;interest_over_time;HU
lakáshitel;2026-07-23T05:36:00+00:00;88;2026-07-23T17:45:50+00:00;interest_over_time;HU
